order_id,customer_id,order_date,product_category,quantity,unit_price,currency,country
ORD-42-0003560,CUST-000073,2025-05-23,apparel,3,38.48,EUR,Rwanda
ORD-42-0003561,,2025-01-13,electronics,1,142.88,KES,Ghana
ORD-42-0003562,CUST-000273,2025-09-12,electronics,5,366.64,KES,United Kingdom
ORD-42-0003563,CUST-000396,2025-01-08,electronics,2,236.06,KES,Germany
ORD-42-0003564,CUST-000079,2025-06-07,toys,10,297.44,KES,Ghana
ORD-42-0003565,CUST-000295,2025-01-13,toys,2,326.19,KES,United States
ORD-42-0003566,CUST-000102,2025-11-06,sports,9,10.93,EUR,Germany
ORD-42-0003567,CUST-000217,2025-06-06,electronics,3,$353.41,USD,Rwanda
ORD-42-0003568,CUST-000179,2025-09-23,sports,3,$270.08,EUR,United Kingdom
ORD-42-0003569,CUST-000203,2025-09-27,electronics,1,161.56,USD,ghana
ORD-42-0003570,CUST-000415,2025-10-02,home,-4,"443,26",EUR,United Kingdom
ORD-42-0003571,CUST-000364,2026-01-01,home,9,344.87,RWF,United Kingdom
ORD-42-0003572,CUST-000088,2025-01-29,toys,10,32.16,RWF,Germany
ORD-42-0003573,CUST-000274,2025-01-09,grocery,3,411.49,RWF,kenya
ORD-42-0003574,CUST-000440,2025-09-07,apparel,9,496.48,EUR,United Kingdom
ORD-42-0003575,CUST-000313,2025-06-18,sports,4,108.03,RWF,Germany
ORD-42-0003576,CUST-000461,2025-11-20,toys,6,317.86,KES,Germany
ORD-42-0003577,CUST-000091,2025-06-12,grocery,2,124.67,KES,ghana
ORD-42-0003578,CUST-000495,2025-11-07,electronics,2,95.75,KES,Kenya
ORD-42-0003579,CUST-000103,2025-09-08,sports,10,77.02,KES,United Kingdom
ORD-42-0003580,CUST-000375,2025-09-09,home,3,231.08,KES,United States
ORD-42-0003581,CUST-000439,2025-11-30,toys,8,163.36,USD,Germany
ORD-42-0003582,CUST-000488,2025-04-30,grocery,7,48.39,USD,Germany
ORD-42-0003583,CUST-000387,2025-02-13,sports,6,412.94,EUR,Rwanda
ORD-42-0003584,CUST-000326,2025-04-01,toys,2,428.29,GBP,Kenya
ORD-42-0003585,CUST-000395,2025-11-24,toys,3,234.08,RWF,Germany
ORD-42-0003586,CUST-000060,2025-05-11,toys,2,"176,82",KES,germany
ORD-42-0003587,CUST-000297,2025-04-03,sports,4,270.97,GBP,Ghana
ORD-42-0003588,,2025-04-22,apparel,1,495.35,EUR,United States
ORD-42-0004751,CUST-000201,2025-06-23,home,7,"267,40",EUR,United Kingdom
ORD-42-0003590,CUST-000446,2025-07-04,toys,2,70.04,RWF,Kenya
ORD-42-0003591,CUST-000158,2025-02-20,toys,10,283.19,EUR,Ghana
ORD-42-0003592,CUST-000167,2025-09-09,toys,5,335.91,USD,Germany
ORD-42-0003593,CUST-000378,2025-08-02,apparel,10,430.96,USD,Germany
ORD-42-0003594,CUST-000138,2025-02-14,grocery,3,382.65,RWF,Germany
ORD-42-0003595,CUST-000303,2025-07-30,electronics,8,287.47,RWF,Germany
ORD-42-0003596,CUST-000012,2025-03-20,electronics,9,391.14,RWF,Ghana
ORD-42-0003597,CUST-000352,2025-01-18,grocery,5,"280,02",KES,United Kingdom
ORD-42-0003598,CUST-000146,2025-06-08,home,2,476.85,EUR,United Kingdom
ORD-42-0003599,CUST-000411,2025-04-18,home,2,206.07,EUR,ghana
ORD-42-0003600,CUST-000430,2025-05-12,toys,6,103.92,KES,United Kingdom
ORD-42-0003601,CUST-000414,2025-04-03,  electronics  ,7,147.19,KES,United Kingdom
ORD-42-0003602,CUST-000015,2025-08-19,home,6,5.93,KES,kenya
ORD-42-0003603,CUST-000340,2025-02-08,toys,-7,438.04,GBP,Kenya
ORD-42-0003604,CUST-000061,2025-12-16,apparel,7,70.63,RWF,Rwanda
ORD-42-0003605,CUST-000204,2025-06-11,home,9,301.31,USD,Rwanda
ORD-42-0003606,CUST-000431,2026-12-20,apparel,5,267.79,GBP,Ghana
ORD-42-0003607,CUST-000267,2025-11-09,apparel,1,278.58,KES,United Kingdom
ORD-42-0003608,CUST-000285,2025-09-26,sports,1,$165.61,GBP,United States
ORD-42-0003609,CUST-000418,2025-03-31,toys,4,309.81,RWF,Ghana
ORD-42-0003610,CUST-000427,2025-11-08,toys,6,208.58,EUR,Rwanda
ORD-42-0003611,CUST-000077,not-a-date,home,1,24.57,EUR,Rwanda
ORD-42-0003612,CUST-000348,2025-07-09,sports,7,380.13,RWF,Rwanda
ORD-42-0003613,CUST-000304,2025-03-02,home,4,9.63,GBP,Germany
ORD-42-0003614,CUST-000150,2025-11-13,toys,5,383.86,EUR,Germany
ORD-42-0003615,CUST-000278,2025-01-26,home,7,224.96,USD,United Kingdom
ORD-42-0003616,CUST-000390,2025-05-01,sports,1,327.16,KES,Germany
ORD-42-0003617,CUST-000083,2025-06-03,sports,1,16.58,EUR,Germany
ORD-42-0003618,CUST-000191,2025-01-14,electronics,1,116.23,GBP,Ghana
ORD-42-0003619,CUST-000487,2025-08-25,apparel,10,298.06,USD,
ORD-42-0003620,CUST-000248,2025-08-14,sports,6,477.39,KES,Germany
ORD-42-0003621,CUST-000420,2025-06-24,apparel,5,"470,06",RWF,KENYA
ORD-42-0003622,CUST-000404,2025-10-29,electronics,6,"455,17",KES,united kingdom
ORD-42-0003623,CUST-000224,2025-05-02,apparel,6,466.29,EUR,Kenya
ORD-42-0003624,CUST-000481,2025-10-01,electronics,10,4.95,EUR,Kenya
ORD-42-0003625,CUST-000478,2025-02-10,sports,-5,220.35,USD,Ghana
ORD-42-0003626,CUST-000256,2025-07-28,grocery,7,$152.48,GBP,United States
ORD-42-0003627,CUST-000403,2025-07-19,home,10,112.2,RWF,Ghana
ORD-42-0003628,CUST-000088,2025-11-13,apparel,9,113.39,USD,Germany
ORD-42-0003629,CUST-000426,2025-11-21,apparel,5,167.18,GBP,kenya
ORD-42-0001939,CUST-000053,2025-10-08,sports,10,29.12,EUR,Germany
ORD-42-0003631,CUST-000066,2025-01-29,apparel,2,465.33,USD,United States
ORD-42-0003632,CUST-000399,2025-05-05,unobtainium,3,317.02,RWF,Germany
ORD-42-0003633,CUST-000081,2025-05-29,unobtainium,9,321.63,EUR,United Kingdom
ORD-42-0003634,CUST-000178,2033-04-01,home,6,277.52,EUR,Kenya
ORD-42-0003635,CUST-000300,2025-01-24,home,3,340.95,GBP,Kenya
ORD-42-0003636,CUST-000365,2025-07-25,electronics,7,58.71,KES,Ghana
ORD-42-0003637,CUST-000251,2025-06-27,toys,2,224.86,USD,Ghana
ORD-42-0003638,CUST-000470,2025-12-06,toys,1,182.27,KES,Rwanda
ORD-42-0003639,CUST-000133,2025-05-17,grocery,5,135.35,EUR,Ghana
ORD-42-0003640,CUST-000327,2025-09-14,home,3,149.48,KES,United States
ORD-42-0003641,CUST-000381,2025-08-03,electronics,8,60.42,KES,Ghana
ORD-42-0003642,CUST-000360,2025-03-15,unobtainium,4,130.72,KES,Kenya
ORD-42-0003643,CUST-000019,2025-07-15,apparel,8,255.76,USD,Kenya
ORD-42-0003644,CUST-000100,2025-10-30,toys,4,211.22,USD,United States
ORD-42-0003645,CUST-000103,2025-09-01,sports,9,459.3,EUR,Germany
ORD-42-0003646,  CUST-000480  ,2025-12-13,toys,8,253.51,EUR,United Kingdom
ORD-42-0003647,CUST-000035,2025-07-05,apparel,8,272.11,EUR,Rwanda
ORD-42-0003648,CUST-000147,2025-03-23,grocery,3,158.67,USD,Ghana
ORD-42-0003649,CUST-000093,2025-10-31,grocery,5,204.89,EUR,
ORD-42-0003650,CUST-000374,2025-09-08,grocery,9,25.95,KES,United Kingdom
ORD-42-0003651,CUST-000443,2025-11-08,home,7,343.09,EUR,Ghana
ORD-42-0003652,CUST-000143,2025-06-20,grocery,-2,367.88,RWF,United States
ORD-42-0003653,CUST-000194,2025-10-10,toys,7,294.84,USD,Ghana
ORD-42-0003654,CUST-000115,2025-09-16,grocery,3,294.24,KES,Ghana
ORD-42-0003655,CUST-000455,2025-06-23,sports,7,131.73,GBP,  Rwanda  
ORD-42-0003656,CUST-000313,2025-03-07,toys,10,395.36,USD,Rwanda
ORD-42-0003657,CUST-000025,2025-04-04,toys,9,170.8,EUR,United Kingdom
ORD-42-0003658,CUST-000009,2025-04-04,apparel,6,"82,70",USD,United Kingdom
ORD-42-0003659,CUST-000305,2025-06-06,sports,9,145.96,GBP,
ORD-42-0003660,CUST-000334,2025-08-04,grocery,5,368.33,KES,United Kingdom
ORD-42-0003661,CUST-000153,2025-02-18,sports,10,362.37,KES,Ghana
ORD-42-0003662,CUST-000225,2025-10-06,toys,6,412.12,RWF,Ghana
ORD-42-0003663,CUST-000326,2025-01-03,toys,6,377.36,EUR,United Kingdom
ORD-42-0003664,CUST-000380,2025-11-06,toys,1,90.4,USD,Germany
ORD-42-0003665,CUST-000382,2025-03-09,grocery,9,304.99,USD,Kenya
ORD-42-0003666,CUST-000154,2025-04-06,toys,4,320.01,RWF,Rwanda
ORD-42-0003667,CUST-000237,2025-12-25,home,10,265.03,GBP,Ghana
ORD-42-0003668,CUST-000416,2025-11-12,home,4,213.3,EUR,United Kingdom
ORD-42-0003669,CUST-000201,2025-04-09,electronics,2,91.93,EUR,United States
ORD-42-0003670,CUST-000016,2025-09-16,toys,9,171.52,RWF,United Kingdom
ORD-42-0003671,CUST-000059,2025-11-21,toys,4,$305.27,RWF,United Kingdom
ORD-42-0003672,CUST-000041,2025-08-14,unobtainium,10,6.67,USD,United States
ORD-42-0003673,CUST-000408,2025-02-19,sports,10,315.51,EUR,Rwanda
ORD-42-0003674,CUST-000228,2025-05-07,toys,1,185.83,EUR,
ORD-42-0001720,CUST-000442,2025-05-29,grocery,10,104.66,GBP,Rwanda
ORD-42-0003676,CUST-000322,2025-01-30,home,9,269.69,USD,United States
ORD-42-0003677,CUST-000238,2025-12-26,sports,6,98.38,RWF,rwanda
ORD-42-0003678,CUST-000383,2025-10-31,electronics,10,121.32,KES,Rwanda
,CUST-000006,2025-08-27,toys,3,426.56,RWF,Ghana
ORD-42-0003680,CUST-000069,2025-02-05,home,6,61.51,RWF,Rwanda
ORD-42-0003681,CUST-000294,2025-12-02,sports,9,164.72,KES,Rwanda
ORD-42-0003682,CUST-000439,2025-04-19,sports,2,22.32,GBP,Rwanda
ORD-42-0003683,CUST-000451,2025-10-24,  home  ,4,357.6,EUR,Germany
ORD-42-0003684,CUST-000036,2025-07-10,sports,9,248.6,RWF,germany
ORD-42-0003685,CUST-000072,2025-05-21,electronics,4,345.41,KES,United States
ORD-42-0003686,  CUST-000307  ,2025-06-10,toys,-4,105.28,EUR,United Kingdom
ORD-42-0003687,CUST-000031,2025-01-06,electronics,6,272.73,RWF,Rwanda
ORD-42-0003688,CUST-000188,2025-02-11,home,8,333.16,USD,United States
ORD-42-0003689,CUST-000172,2025-06-18,grocery,4,292.81,KES,  Kenya  
ORD-42-0003690,CUST-000183,2025-07-08,electronics,2,$190.54,EUR,GERMANY
ORD-42-0003691,CUST-000490,2025-01-19,toys,1,330.35,KES,Kenya
ORD-42-0003692,CUST-000242,2025-04-28,apparel,8,$15.06,EUR,United Kingdom
ORD-42-0003693,CUST-000305,2025-05-31,sports,7,205.52,GBP,Kenya
ORD-42-0003694,CUST-000152,2025-10-03,toys,2,189.48,GBP,Ghana
ORD-42-0003695,CUST-000036,2025-01-06,sports,7,39.2,USD,United Kingdom
ORD-42-0003696,CUST-000357,2025-05-10,home,4,168.05,GBP,Germany
ORD-42-0003697,CUST-000425,2025-08-19,electronics,6,481.7,USD,Kenya
ORD-42-0003698,,2025-03-21,toys,1,68.55,EUR,Rwanda
ORD-42-0003699,CUST-000136,2025-10-20,grocery,7,105.06,EUR,UNITED KINGDOM
ORD-42-0003700,CUST-000447,2025-11-10,home,5,338.54,RWF,Rwanda
ORD-42-0003701,CUST-000271,2025-03-11,apparel,10,159.18,EUR,Rwanda
ORD-42-0003702,CUST-000295,2025-06-05,unobtainium,1,209.78,RWF,ghana
ORD-42-0003703,CUST-000356,2025-01-29,  toys  ,1,285.26,EUR,United Kingdom
ORD-42-0003704,CUST-000275,2025-08-12,toys,9,227.72,GBP,Ghana
ORD-42-0003705,CUST-000387,2025-07-06,electronics,4,415.75,GBP,United Kingdom
ORD-42-0003706,CUST-000384,2025-05-14,apparel,8,62.52,GBP,Kenya
ORD-42-0003707,CUST-000011,2025-02-07,grocery,9,479.97,USD,Rwanda
ORD-42-0003708,CUST-000388,2025-06-19,home,1,102.34,EUR,United Kingdom
ORD-42-0003709,CUST-000258,2025-04-09,electronics,9,247.22,KES,Germany
ORD-42-0003710,CUST-000227,2025-02-02,sports,6,480.94,EUR,United States
ORD-42-0003711,CUST-000120,2025-09-14,grocery,5,380.73,RWF,Rwanda
ORD-42-0003712,CUST-000425,2025-08-26,electronics,4,359.01,KES,Rwanda
ORD-42-0003713,CUST-000319,2025-11-05,home,4,256.81,RWF,Rwanda
,CUST-000096,2025-03-28,apparel,7,67.49,GBP,
ORD-42-0003715,CUST-000497,2025-12-12,  home  ,2,327.95,EUR,KENYA
ORD-42-0003716,,not-a-date,unobtainium,1,362.36,GBP,germany
ORD-42-0003717,CUST-000237,2025-10-25,electronics,5,$379.22,USD,Rwanda
ORD-42-0003718,CUST-000029,2025-01-04,sports,8,345.04,GBP,Rwanda
ORD-42-0003719,CUST-000290,2025-09-13,apparel,5,$186.24,EUR,United Kingdom
ORD-42-0003720,CUST-000330,2025-11-24,electronics,10,241.88,KES,Ghana
ORD-42-0003721,CUST-000051,2025-02-11,apparel,3,375.58,KES,Germany
ORD-42-0003722,CUST-000015,2025-03-07,sports,9,237.86,RWF,Ghana
ORD-42-0003723,CUST-000444,2025-03-13,grocery,4,92.48,GBP,Rwanda
ORD-42-0003724,CUST-000254,2025-08-02,apparel,3,$145.52,GBP,United States
ORD-42-0003725,CUST-000331,not-a-date,unobtainium,3,"210,19",USD,United Kingdom
ORD-42-0003726,CUST-000425,2025-02-17,electronics,1,97.02,RWF,United Kingdom
ORD-42-0001864,CUST-000221,2025-11-12,sports,7,108.34,RWF,
ORD-42-0003728,CUST-000077,2025-03-28,grocery,8,347.53,EUR,Rwanda
ORD-42-0003729,CUST-000479,2025-10-16,electronics,1,297.68,EUR,Germany
ORD-42-0003730,CUST-000458,2025-06-03,sports,-3,"35,97",GBP,Kenya
ORD-42-0003731,CUST-000210,2025-03-29,toys,1,5.98,RWF,Germany
ORD-42-0003732,CUST-000310,2025-07-25,electronics,1,48.79,EUR,Kenya
ORD-42-0003733,CUST-000171,2025-03-19,electronics,1,399.47,EUR,United Kingdom
ORD-42-0003734,CUST-000237,2025-11-17,apparel,1,327.52,EUR,Kenya
ORD-42-0003735,CUST-000048,2025-11-07,apparel,9,406.69,KES,Rwanda
ORD-42-0003736,CUST-000381,2025-04-16,grocery,2,327.89,RWF,Kenya
ORD-42-0003737,CUST-000096,2025-11-01,electronics,5,158.79,GBP,United States
ORD-42-0003738,CUST-000209,2025-11-05,grocery,2,285.17,KES,Rwanda
ORD-42-0003739,CUST-000243,2025-12-29,grocery,-5,153.89,RWF,Rwanda
ORD-42-0003740,CUST-000075,2025-09-08,home,5,428.56,EUR,Kenya
ORD-42-0003741,CUST-000185,2025-10-20,electronics,7,"8,68",GBP,Kenya
ORD-42-0003742,CUST-000110,2025-03-07,home,2,71.82,USD,
ORD-42-0003743,  CUST-000140  ,2030-05-16,sports,8,399.12,RWF,Kenya
ORD-42-0003744,CUST-000193,2025-02-20,electronics,4,337.53,RWF,United States
ORD-42-0002672,CUST-000321,2025-07-05,home,2,113.1,EUR,  Germany  
ORD-42-0003746,CUST-000210,2025-11-22,sports,8,301.74,GBP,United States
ORD-42-0003747,CUST-000286,2025-12-20,sports,3,135.9,GBP,United States
ORD-42-0003748,CUST-000184,2025-03-08,toys,6,56.86,USD,Kenya
ORD-42-0003749,CUST-000055,2025-11-08,toys,2,160.51,KES,United Kingdom
ORD-42-0003750,CUST-000473,2025-11-16,apparel,7,270.71,RWF,United States
ORD-42-0003751,CUST-000147,2025-02-25,toys,7,128.39,KES,Germany
ORD-42-0003752,CUST-000406,2025-04-13,unobtainium,7,64.32,RWF,Germany
ORD-42-0003753,CUST-000031,2025-12-28,toys,9,135.35,RWF,Ghana
ORD-42-0001042,CUST-000013,2025-04-15,sports,4,219.72,KES,Rwanda
ORD-42-0003755,CUST-000290,2025-11-06,toys,1,245.86,KES,United Kingdom
ORD-42-0003756,CUST-000067,2025-11-19,grocery,5,22.76,RWF,United Kingdom
ORD-42-0003757,CUST-000378,2025-04-06,apparel,7,304.36,EUR,Kenya
,CUST-000403,2025-07-19,apparel,5,270.63,KES,Germany
ORD-42-0003759,CUST-000139,2025-05-17,electronics,9,79.7,EUR,United Kingdom
ORD-42-0003760,CUST-000495,2025-04-06,grocery,6,137.89,EUR,Kenya
ORD-42-0003761,CUST-000366,2025-12-28,apparel,2,498.94,EUR,United States
ORD-42-0003762,CUST-000373,2025-04-25,sports,3,433.24,GBP,Ghana
,CUST-000001,2025-09-17,apparel,1,31.42,USD,United Kingdom
ORD-42-0003764,CUST-000266,2025-06-23,apparel,5,372.14,RWF,Germany
ORD-42-0003765,CUST-000123,2025-03-04,electronics,10,3.41,KES,United Kingdom
ORD-42-0003766,CUST-000293,2025-03-17,electronics,2,$126.81,RWF,RWANDA
ORD-42-0003767,CUST-000012,2025-03-11,electronics,7,284.29,EUR,Kenya
ORD-42-0003768,CUST-000072,2025-01-16,grocery,4,466.98,KES,United States
ORD-42-0003769,CUST-000273,2025-03-12,sports,8,370.27,KES,rwanda
ORD-42-0003770,CUST-000199,2025-12-28,toys,6,150.8,USD,United Kingdom
ORD-42-0003771,CUST-000218,2025-05-01,home,7,123.23,USD,Rwanda
ORD-42-0003772,CUST-000472,2025-03-02,toys,9,139.39,EUR,Kenya
ORD-42-0003773,CUST-000223,2025-11-02,electronics,4,476.59,USD,Rwanda
ORD-42-0003774,CUST-000268,2025-11-19,home,2,331.41,KES,United States
ORD-42-0003775,CUST-000190,2025-01-11,home,6,251.12,KES,Ghana
ORD-42-0003776,CUST-000077,2025-12-23,apparel,5,402.66,USD,Rwanda
ORD-42-0003777,CUST-000186,2025-09-19,home,4,139.59,RWF,Rwanda
ORD-42-0003778,CUST-000229,2025-07-21,grocery,10,304.0,GBP,Ghana
ORD-42-0003779,CUST-000298,2025-01-06,home,7,216.54,EUR,United States
ORD-42-0003780,CUST-000028,2025-11-14,electronics,9,"69,84",USD,Kenya
ORD-42-0003781,CUST-000362,2025-03-31,electronics,9,76.95,EUR,United States
ORD-42-0003782,CUST-000114,2025-04-14,grocery,10,$461.30,GBP,RWANDA
ORD-42-0003783,CUST-000077,2025-06-15,apparel,1,265.91,KES,Rwanda
ORD-42-0003784,CUST-000255,2025-08-20,sports,6,"452,51",RWF,Kenya
ORD-42-0003785,CUST-000405,2025-07-02,sports,4,206.38,EUR,Kenya
,CUST-000177,2025-05-14,electronics,1,148.03,EUR,United Kingdom
ORD-42-0003787,CUST-000049,2025-03-21,apparel,9,350.91,USD,
ORD-42-0003788,CUST-000060,2025-01-15,grocery,2,314.54,GBP,Ghana
ORD-42-0004586,CUST-000290,2025-12-23,home,7,58.1,USD,Rwanda
ORD-42-0003790,CUST-000238,2025-02-27,apparel,4,28.64,RWF,germany
ORD-42-0003791,CUST-000013,2025-12-05,electronics,3,281.22,KES,Kenya
ORD-42-0003792,CUST-000235,2025-11-18,electronics,2,361.98,EUR,
ORD-42-0003793,CUST-000463,2025-10-28,toys,7,35.25,USD,Kenya
ORD-42-0003794,CUST-000016,2025-01-31,home,9,357.95,USD,Germany
ORD-42-0003795,CUST-000377,2025-05-27,grocery,6,112.97,GBP,Ghana
ORD-42-0003796,CUST-000196,2025-12-09,home,3,447.02,RWF,Germany
ORD-42-0003797,CUST-000113,2025-02-11,home,7,412.78,USD,Rwanda
ORD-42-0003798,CUST-000319,2025-11-17,home,4,4.41,RWF,United States
ORD-42-0003799,CUST-000381,2025-02-15,apparel,5,246.42,EUR,Ghana
ORD-42-0003800,CUST-000121,2025-07-06,toys,7,42.45,RWF,UNITED KINGDOM
ORD-42-0003801,CUST-000087,2025-10-10,home,2,374.98,EUR,Germany
ORD-42-0003802,CUST-000343,2025-09-30,grocery,8,493.45,KES,Germany
ORD-42-0003803,CUST-000434,not-a-date,sports,7,467.54,RWF,Kenya
ORD-42-0003804,CUST-000439,2025-10-27,  home  ,2,478.24,KES,Germany
ORD-42-0003805,CUST-000453,2025-06-06,toys,-8,255.81,GBP,United Kingdom
ORD-42-0003806,CUST-000151,2025-05-04,grocery,-2,$331.53,KES,Rwanda
ORD-42-0003807,CUST-000328,2025-09-17,home,1,19.21,USD,United Kingdom
ORD-42-0003808,CUST-000156,2025-04-20,toys,8,$496.72,EUR,Kenya
ORD-42-0003809,CUST-000121,2025-07-25,home,4,$154.49,GBP,United States
ORD-42-0003810,CUST-000215,2025-06-22,toys,3,473.79,EUR,Rwanda
ORD-42-0003811,CUST-000173,2025-02-09,grocery,5,302.7,GBP,Kenya
ORD-42-0003812,CUST-000183,2025-08-23,toys,3,9.58,RWF,United States
ORD-42-0003813,CUST-000354,2025-08-13,home,2,383.44,USD,United States
ORD-42-0003814,CUST-000364,2025-02-22,grocery,4,273.8,USD,United Kingdom
ORD-42-0003815,CUST-000076,2025-05-09,apparel,1,428.73,RWF,Kenya
ORD-42-0003816,CUST-000158,2025-09-08,  home  ,-10,394.69,KES,United Kingdom
ORD-42-0003817,CUST-000413,2025-10-02,sports,2,264.59,GBP,United Kingdom
ORD-42-0003818,CUST-000411,2025-06-01,toys,1,496.54,RWF,Ghana
ORD-42-0003819,CUST-000444,2025-12-23,home,2,408.46,USD,Kenya
ORD-42-0003820,CUST-000047,2025-10-11,home,5,98.84,GBP,Rwanda
ORD-42-0003821,CUST-000411,2025-09-28,  apparel  ,1,60.11,RWF,Rwanda
ORD-42-0003822,CUST-000160,2025-02-23,sports,9,212.52,EUR,Germany
ORD-42-0003823,CUST-000073,2025-11-11,sports,9,193.14,USD,Kenya
ORD-42-0003824,CUST-000084,2025-12-01,sports,4,53.41,RWF,  United Kingdom  
ORD-42-0003024,CUST-000424,2025-03-04,toys,10,456.3,USD,Rwanda
ORD-42-0003826,CUST-000046,2025-08-13,electronics,1,105.72,RWF,Rwanda
ORD-42-0003827,CUST-000124,2025-11-08,sports,8,374.02,KES,Germany
ORD-42-0003828,CUST-000391,2025-02-02,  toys  ,-7,23.75,USD,United States
ORD-42-0003829,CUST-000388,2025-06-17,apparel,6,342.19,KES,Rwanda
ORD-42-0003830,CUST-000370,2025-04-17,home,2,291.34,GBP,United States
ORD-42-0003831,CUST-000239,2025-04-08,home,6,460.71,USD,Rwanda
ORD-42-0003832,CUST-000106,2025-05-22,home,4,169.51,EUR,United States
ORD-42-0003833,CUST-000062,2025-12-21,grocery,3,279.5,RWF,United Kingdom
ORD-42-0003834,,2025-12-31,grocery,3,389.92,KES,Rwanda
ORD-42-0003835,CUST-000367,2025-09-07,grocery,2,472.8,USD,Germany
ORD-42-0003836,CUST-000015,not-a-date,sports,9,56.42,KES,Germany
ORD-42-0003837,CUST-000500,2025-10-14,apparel,4,338.75,KES,United States
ORD-42-0003838,CUST-000197,2025-08-26,grocery,8,387.67,KES,Kenya
ORD-42-0003839,CUST-000249,2025-07-12,apparel,1,"224,26",RWF,United Kingdom
ORD-42-0003840,CUST-000443,2025-11-08,electronics,3,399.34,KES,Rwanda
ORD-42-0003841,CUST-000345,2025-03-26,home,6,233.3,KES,rwanda
ORD-42-0003842,CUST-000008,2025-10-07,sports,5,334.9,GBP,Kenya
ORD-42-0003843,CUST-000409,2025-10-24,apparel,7,482.04,EUR,Rwanda
ORD-42-0003844,CUST-000201,2025-03-08,electronics,7,301.63,RWF,United Kingdom
ORD-42-0003845,CUST-000181,2025-05-13,home,7,$333.52,USD,Germany
ORD-42-0003846,CUST-000411,2027-09-09,sports,6,34.08,KES,United States
ORD-42-0003847,CUST-000061,2025-08-29,toys,6,348.79,EUR,Rwanda
ORD-42-0003848,CUST-000165,2025-12-04,sports,2,419.53,GBP,Kenya
ORD-42-0003849,CUST-000199,2025-11-25,electronics,8,$463.94,EUR,Kenya
ORD-42-0003850,CUST-000187,2025-12-09,sports,9,"383,66",EUR,Ghana
ORD-42-0003851,CUST-000435,2025-09-15,sports,2,310.38,EUR,United Kingdom
ORD-42-0003852,CUST-000071,2025-08-07,toys,5,$252.19,EUR,Rwanda
ORD-42-0003853,CUST-000006,2025-07-31,electronics,7,300.74,USD,Rwanda
ORD-42-0003854,CUST-000162,2025-09-06,electronics,3,"51,37",USD,Germany
ORD-42-0003855,CUST-000244,2025-06-29,  sports  ,9,494.59,GBP,Germany
ORD-42-0003856,CUST-000366,2025-08-29,apparel,10,431.39,EUR,Ghana
ORD-42-0003857,CUST-000282,2025-11-16,electronics,1,163.6,USD,
ORD-42-0003858,CUST-000467,2025-04-21,grocery,5,384.58,EUR,Germany
ORD-42-0003859,CUST-000259,2025-03-08,grocery,2,160.71,EUR,United Kingdom
ORD-42-0003860,CUST-000173,2025-07-21,sports,2,69.27,USD,Germany
ORD-42-0003861,CUST-000465,2025-04-24,home,2,67.86,KES,Ghana
ORD-42-0003862,CUST-000392,not-a-date,grocery,9,50.13,GBP,Ghana
ORD-42-0003863,CUST-000080,2025-06-23,sports,1,381.45,KES,Germany
ORD-42-0003864,CUST-000083,2025-09-07,sports,7,10.41,GBP,Ghana
ORD-42-0003865,CUST-000223,2025-06-26,home,7,386.81,RWF,Kenya
ORD-42-0003866,CUST-000019,2025-07-02,electronics,8,51.77,RWF,Kenya
ORD-42-0003867,CUST-000032,2025-04-20,grocery,2,181.47,GBP,
ORD-42-0003868,CUST-000247,2025-04-04,sports,4,"241,10",USD,Kenya
ORD-42-0003869,CUST-000051,2025-04-27,home,5,489.37,KES,Rwanda
ORD-42-0003870,CUST-000398,2025-09-28,grocery,5,410.85,GBP,United Kingdom
ORD-42-0003871,CUST-000434,2025-07-19,sports,8,336.19,RWF,Rwanda
ORD-42-0001323,CUST-000083,2025-03-19,apparel,6,130.52,RWF,United States
ORD-42-0003873,CUST-000271,2025-06-09,apparel,8,93.78,KES,Ghana
ORD-42-0004519,CUST-000024,2025-05-17,grocery,7,"126,09",USD,Germany
ORD-42-0003875,CUST-000335,2025-06-22,sports,4,72.76,USD,United States
ORD-42-0003876,CUST-000106,2025-07-12,apparel,9,$483.48,RWF,Germany
ORD-42-0003877,CUST-000214,2025-01-12,apparel,6,302.27,EUR,United Kingdom
ORD-42-0003878,CUST-000221,2025-04-18,grocery,10,27.01,USD,Ghana
ORD-42-0003879,CUST-000265,2025-04-09,grocery,10,$340.03,EUR,Rwanda
ORD-42-0003880,  CUST-000356  ,2025-07-14,home,4,130.59,GBP,Rwanda
ORD-42-0003881,CUST-000352,2025-04-08,toys,3,237.66,KES,Germany
ORD-42-0003882,CUST-000381,2025-11-20,home,10,427.02,RWF,Ghana
ORD-42-0003883,CUST-000398,2025-12-28,home,4,341.22,GBP,Germany
ORD-42-0003884,CUST-000231,2025-12-03,sports,8,250.6,RWF,Germany
ORD-42-0003885,CUST-000364,2025-07-12,home,5,80.23,USD,united kingdom
ORD-42-0003886,CUST-000361,2025-12-18,apparel,9,130.58,EUR,Germany
ORD-42-0003887,CUST-000108,2025-06-09,sports,3,228.27,EUR,Kenya
ORD-42-0003888,CUST-000031,2025-01-05,apparel,-3,471.9,EUR,Germany
ORD-42-0003889,CUST-000053,2025-11-08,electronics,8,415.24,RWF,Germany
ORD-42-0003890,CUST-000311,2025-11-01,  grocery  ,2,212.04,USD,Ghana
ORD-42-0003891,CUST-000081,2025-02-20,toys,6,57.9,GBP,United Kingdom
